GlobalId,IFC_Class,Name,ObjectType,Tag,Primary_Material,Property_Count
2a15PwQ9n5l8r9XP7O$Utq,IfcBeam,DUMMY,ROD9,IDa404567a-689c-45bc-8d49-8591d8fdedf4,STEEL/SD40,17
3DXUVs68HBzxxhh033pcT1,IfcBeam,DUMMY,ROD9,IDcd85e7f6-1884-4bf7-beeb-ac00c3ce6741,STEEL/SD40,17
1McmKNrI1DI8eHa5E3zkbh,IfcBeam,DUMMY,ROD9,ID569b0517-d520-4d48-8a11-905383f6e96b,STEEL/SD40,17
1BOXSRBYD6Lu8nTSZ0Es8V,IfcBeam,DUMMY,ROD9,ID4b62171b-2e23-4657-8231-75c8c03b621f,STEEL/SD40,17
2PgD0qVfT8kOg8$MAep3qM,IfcBeam,DUMMY,ROD9,ID99a8d034-7e97-48b9-8a88-fd62a8cc3d16,STEEL/SD40,17
2zhjnXD0r1iOJKfENduFzo,IfcBeam,DUMMY,ROD9,IDbdaedc61-340d-41b1-84d4-a4e5e7e0ff72,STEEL/SD40,17
3TYbOk0zb8WQOqfVVaXgPw,IfcBeam,DUMMY,ROD9,IDdd8a562e-03d9-4881-a634-a5f7e486a67a,STEEL/SD40,17
00BzSJSn55cA_EbmfXV4g7,IfcBeam,DUMMY,ROD9,ID002fd713-7311-4598-af8e-970a617c4a87,STEEL/SD40,17
0jq3jSKKr9GBls5rZuhilk,IfcBeam,DUMMY,ROD9,ID2dd03b5c-514d-4940-bbf6-1758f8aecbee,STEEL/SD40,17
3Z0w3mfrb3HQAVyXS_SHeO,IfcBeam,DUMMY,ROD9,IDe303a0f0-a759-4345-a29f-f2173e711a18,STEEL/SD40,17
3MHRDAzFX4ywKDP$81tgAj,IfcBeam,DUMMY,ROD9,IDd645b34a-f4f8-44f3-a50d-67f201dea2ad,STEEL/SD40,17
23$9ytoef1bBg2rV5b3DZ3,IfcBeam,DUMMY,ROD9,ID83fc9f37-ca8a-4194-ba82-d5f1650cd8c3,STEEL/SD40,17
3cevHIS4X52QOjjFiVuLZD,IfcBeam,DUMMY,ROD9,IDe6a39452-7048-4509-a62d-b4fb1fe158cd,STEEL/SD40,17
1dcUuwPFf4TArf84wYNg13,IfcBeam,DUMMY,ROD9,ID6799ee3a-64fa-4474-ad69-204ea25ea043,STEEL/SD40,17
3dBt2E2tD2DuPX6dSzCiZd,IfcBeam,DUMMY,ROD9,IDe72f708e-0b73-4237-8661-1a773d32c8e7,STEEL/SD40,17
1uq_b98pj4vuZy_3lA1ItB,IfcBeam,DUMMY,ROD9,ID78d3e949-233b-44e7-88fc-f83bca052dcb,STEEL/SD40,17
1rNrTDOgnBRv_EkuYqAZ$K,IfcBeam,DUMMY,ROD9,ID755f574d-62ac-4b6f-9f8e-bb88b42a3fd4,STEEL/SD40,17
3hcVzPRr5F$OcBkV$WGn$N,IfcBeam,Z25024,ZZ254-2.4-21-74-21-79,IDeb99ff59-6f51-4ffd-898b-b9ffe0431fd7,STEEL/SS400,17
1wWR9$bFXA6P5QuUDJ1FIo,IfcBeam,Z25024,ZZ254-2.4-21-74-21-79,ID7a81b27f-94f8-4a19-915a-e1e35304f4b2,STEEL/SS400,17
3M5jI6LTb6dRVDJKOR1aOg,IfcBeam,Z25024,ZZ254-2.4-21-74-21-79,IDd616d486-55d9-469d-b7cd-4d461b06462a,STEEL/SS400,17
0WvC367tX5m8a0OASi0SU7,IfcBeam,Z25024,ZZ254-2.4-21-74-21-79,ID20e4c0c6-1f78-45c0-8900-60a72c01c787,STEEL/SS400,17
2oxZphyy934uoUJPLeguav,IfcBeam,BEAM,SHS100*100*3.2,B-0(?),STEEL/SS400,17
3THD6FnJDBQOt0bmteTYUF,IfcBeam,Z25024,ZZ254-2.4-21-74-21-79,IDdd44d18f-c533-4b69-8dc0-970de876278f,STEEL/SS400,17
1cgjTZ_KnAbuwXYhKoMkRx,IfcBeam,Z25024,ZZ254-2.4-18-79,ID66aad763-f94c-4a97-8ea1-8ab5325ae6fb,STEEL/SS400,17
3biqY9AVD4oxEFA$kBLqrc,IfcBeam,BEAM,SHS50*50*2.5,IDe5b34889-29f3-44cb-b38f-2bfb8b574d66,STEEL/S275,17
1GTlpr9Rv5HwZgEeaA4i6k,IfcBeam,SQUARE TUBES,RHS50*25*2.5,1GT3-0(?),STEEL/SS400,17
0DRTqwyW11Dx2SRXyHS_DV,IfcBeam,SQUARE TUBES,SHS100*100*3.2,1GT1-0(?),STEEL/SS400,17
0uZbcg7aXBGBRn8q1ZRx$b,IfcBeam,SQUARE TUBES,SHS100*100*3.2,X-0(?),STEEL/SS400,17
1oHMWEJCL4BxhZfQ$G$1xE,IfcBeam,Z25024,ZZ254-2.4-21-74-21-79,ID7245680e-4cc5-442f-bae3-a5afd0fc1ece,STEEL/SS400,17
3iVDTuo2PAA9QOgK_ePdnk,IfcBeam,ANGLE CLEAT,L-75X40X1.9,IDec7cd778-c826-4a28-9698-a94fa8667c6e,STEEL/SS400,17
3uYjbYw_T4PhQ2IH4QtUTo,IfcBeam,ANGLE CLEAT,L-75X40X1.9,IDf88ad962-ebe7-4466-b682-49111adde772,STEEL/SS400,17
1P7WAXwo18jB7lAWsXlygX,IfcBeam,PLATE,CC150-1.5-16-64,ID591e02a1-eb20-48b4-b1ef-2a0da1bfcaa1,STEEL/SS400,17
3rNQhdv_X3mQV3vZHRNyOw,IfcBeam,ANGLE CLEAT,L-75X40X1.9,IDf55daae7-e7e8-43c1-a7c3-e6345b5fc63a,STEEL/SS400,17
10s6moR$LC0O$HPaYLznNt,IfcBeam,ANGLE CLEAT,L-75X40X1.9,ID40d86c32-6ff5-4c01-8fd1-664895f715f7,STEEL/SS400,17
3W1B6cRBn4HQBnZn1Z98q1,IfcBeam,PLATE,CC150-1.5-16-64,IDe004b1a6-6cbc-4445-a2f1-8f1063248d01,STEEL/SS400,17
3PLdF8n752gAZKRurZuJBj,IfcBeam,ANGLE CLEAT,L-75X40X1.9,IDd95673c8-c471-42a8-a8d4-6f8d63e132ed,STEEL/SS400,17
1agXO3lh9Fq9mTDDM4lWCm,IfcBeam,ANGLE CLEAT,L-75X40X1.9,ID64aa1603-beb2-4fd0-9c1d-34d584be0330,STEEL/SS400,17
1gMcqppW1E1hVR3g2kM3Y8,IfcBeam,PLATE,CC150-1.5-16-64,ID6a5a6d33-ce00-4e06-b7db-0ea0ae583888,STEEL/SS400,17
392OuzvZrE9vFh24h0RYKy,IfcBeam,ANGLE CLEAT,L-75X40X1.9,IDc9098e3d-e63d-4e27-93eb-084ac06e253c,STEEL/SS400,17
3LspCPvyP5iQEvxCnhpBoi,IfcBeam,PLATE,CC150-1.5-16-64,IDd5db3319-e7c6-45b1-a3b9-eccc6bccbcac,STEEL/SS400,17
1iAsaEVZf0ZAzUKMy4$6IT,IfcBeam,Z25024,ZZ254-2.4-21-74-21-79,ID6c2b690e-7e3a-408c-af5e-516f04fc649d,STEEL/SS400,17
2qNpwZ6s98UwXKo3NWbswx,IfcBeam,Z25024,ZZ254-2.4-21-74-21-79,IDb45f3ea3-1b62-487b-a854-c835e0976ebb,STEEL/SS400,17
3IkfDEa9P8wBNIE9Q5Q7iH,IfcBeam,Z25024,ZZ254-2.4-21-74-21-79,IDd2ba934e-9096-48e8-b5d2-389685687b11,STEEL/SS400,17
0qOzYbkDn6vwG3u_m44inF,IfcBeam,Z25024,ZZ254-2.4-21-74-21-79,ID3463d8a5-b8dc-46e7-a403-e3ec0412cc4f,STEEL/SS400,17
1na$9K5ev9VgagxNF7UwIU,IfcBeam,Z25024,ZZ254-2.4-21-74-21-79,ID7193f254-168e-497e-a92a-ed73c77ba49e,STEEL/SS400,17
1Ufl_$bF130fUMCE2f8vWg,IfcBeam,Z25024,ZZ254-2.4-21-74-21-79,ID5ea6ffbf-94f0-4302-9796-30e0a923982a,STEEL/SS400,17
3IUuk_32D3qgsmE$rG6E6A,IfcBeam,BEAM,SHS100*100*3.2,IDd27b8bbe-0c23-43d2-adb0-3bfd5018e18a,STEEL/SS400,17
0nSRLwQ51DxQX3ljBMv0Ex,IfcBeam,Z25024,ZZ254-2.4-21-74-21-79,ID3171b57a-6850-4ded-a843-bed2d6e403bb,STEEL/SS400,17
0lrdJutub86PJU7LeqXT1B,IfcBeam,BEAM,SHS100*100*3.2,ID2fd674f8-df89-4819-94de-1d5a3485d04b,STEEL/SS400,17
1pcBAMOrXBjfzNd09xqmUf,IfcBeam,BEAM,SHS100*100*3.2,ID7398b296-6358-4bb6-9f57-9c027bd307a9,STEEL/SS400,17
2gcUcf4L50SxlmLgWXD$vo,IfcBeam,BEAM,SHS100*100*3.2,IDaa99e9a9-1151-4073-bbf0-56a82137fe72,STEEL/SS400,17
09$1gP61nCLhon461TmbNv,IfcBeam,BEAM,SHS100*100*3.2,ID09fc1a99-181c-4c56-bcb1-10605dc255f9,STEEL/SS400,17
2q00G3ysj1uQQ01S_lAOHX,IfcBeam,BEAM,SHS100*100*3.2,IDb4000403-f36b-41e1-a680-05cfaf298461,STEEL/SS400,17
2E9zJGbWDBfODNrTvjHLt0,IfcBeam,BEAM,SHS100*100*3.2,ID8e27d4d0-9603-4ba5-8357-d5de6d455dc0,STEEL/SS400,17
3ml8_byaT029iQ4eKZfe0r,IfcBeam,BEAM,SHS100*100*3.2,IDf0bc8fa5-f247-4008-9b1a-128523a68035,STEEL/SS400,17
0esiVP5bj338hdnHSIFaiz,IfcBeam,BEAM,SHS100*100*3.2,ID28dac7d9-165b-430c-8ae7-c517123e4b3d,STEEL/SS400,17
29dc14kon5yxInij5CJEAC,IfcBeam,BEAM,SHS100*100*3.2,ID899e6044-bb2c-45f3-b4b1-b2d14c4ce28c,STEEL/SS400,17
0c2riG1Z93jRBZec0h6Xtf,IfcBeam,BEAM,SHS100*100*3.2,B-0(?),STEEL/SS400,17
2JeKGJq8D1OeDcNVlCoh7l,IfcBeam,BEAM,SHS100*100*3.2,B-0(?),STEEL/SS400,17
1pl5$t3497Huc2quGDyHlv,IfcBeam,BEAM,SHS100*100*3.2,ID73bc5ff7-0c42-4747-8982-d3840df11bf9,STEEL/SS400,17
3$JXSk88z1lQoFazfUQM5A,IfcBeam,BEAM,SHS100*100*3.2,IDff4e172e-208f-41bd-ac8f-93da5e69614a,STEEL/SS400,17
19jwV0wVf1lhQgh1KFdGOt,IfcBeam,BEAM,SHS100*100*3.2,ID49b7a7c0-e9fa-41be-b6aa-ac150f9d0637,STEEL/SS400,17
06ogxeZdzDIh8PB7kGbn4Z,IfcBeam,ANCHOR ROD,D12,z-0,STEEL/SS400,17
3yj$N4cTz4xADlEgGAxhaK,IfcBeam,ANCHOR ROD,D12,z-0,STEEL/SS400,17
13ryCRZ_LC$OZq_9H8cEVu,IfcBeam,ANCHOR ROD,D12,z-0,STEEL/SS400,17
39taPU6EfFFh_8Gc$Z3E4V,IfcBeam,ANCHOR ROD,D12,z-0,STEEL/SS400,17
1x07EayB1EugC3jNfHQES5,IfcBeam,ANCHOR ROD,D12,z-0,STEEL/SS400,17
1wskhD5NfDJQGDW65YjceO,IfcBeam,ANCHOR ROD,D12,z-0,STEEL/SS400,17
10f16T$4f9gg8KVRqvQ9dO,IfcBeam,ANCHOR ROD,D12,z-0,STEEL/SS400,17
3i3yKiwj1DtvTFK_KFhD0x,IfcBeam,ANCHOR ROD,D12,z-0,STEEL/SS400,17
0v0hwhJb13qw4BKP2oWlXu,IfcBeam,ANCHOR ROD,D12,z-0,STEEL/SS400,17
1snldfOjH9xvTBPVhNOsxs,IfcBeam,ANCHOR ROD,D12,z-0,STEEL/SS400,17
0AyPYBAU5CRgMXArLRrGEH,IfcBeam,ANCHOR ROD,D12,z-0,STEEL/SS400,17
0uweW0PZfAQxilDuyNhXma,IfcBeam,ANCHOR ROD,D12,z-0,STEEL/SS400,17
20FJff6VH5ohgOwu_cH70m,IfcBeam,PLATE,PL6x200,z-0,STEEL/SS400,17
2Dox2GFc18ZxTPngo7P5DJ,IfcBeam,ANCHOR ROD,D12,z-0,STEEL/SS400,17
3LZ5rQA3T2gwcEaLM1w5Jr,IfcBeam,ANCHOR ROD,D12,z-0,STEEL/SS400,17
3lbAsPyrD6$R_bNovSsf_6,IfcBeam,ANCHOR ROD,D12,z-0,STEEL/SS400,17
2T76r$PQL5l9OqwebZZYn0,IfcBeam,ANCHOR ROD,D12,z-0,STEEL/SS400,17
0eVQP_2C11D8tAkczMFDnm,IfcBeam,ANCHOR ROD,D12,z-0,STEEL/SS400,17
2bSsQS3kD4LuwkZ94Hcao8,IfcBeam,ANCHOR ROD,D12,z-0,STEEL/SS400,17
0FC0Yi0K9DUBxyk98pTwwC,IfcBeam,PLATE,PL6x200,z-0,STEEL/SS400,17
0FvTs_xfL3OfBFLJQf$2dk,IfcBeam,ANCHOR ROD,D12,z-0,STEEL/SS400,17
0jtjLDuvf5vP9b9pmaOz7n,IfcBeam,ANCHOR ROD,D12,z-0,STEEL/SS400,17
2zAoZ8xsL96h1RB90IT3zw,IfcBeam,ANCHOR ROD,D12,z-0,STEEL/SS400,17
2tBu3bF_bE_9WzVHna2rDg,IfcBeam,ANCHOR ROD,D12,z-0,STEEL/SS400,17
1isz39IjHEofTsr_ml12ht,IfcBeam,ANCHOR ROD,D12,z-0,STEEL/SS400,17
3spDBIByL0ZBwqwtwKl3X$,IfcBeam,ANCHOR ROD,D12,z-0,STEEL/SS400,17
3$bhbiBEz6kPcspRBAFEVz,IfcBeam,PLATE,PL6x200,z-0,STEEL/SS400,17
01739VHuzAZOWqT___qW0F,IfcBeam,ANCHOR ROD,D12,z-0,STEEL/SS400,17
2oMZ5tkUj0ovBcOvS0DWv7,IfcBeam,ANCHOR ROD,D12,z-0,STEEL/SS400,17
0dNwvNjvr1VRX59OkyK_R4,IfcBeam,ANCHOR ROD,D12,z-0,STEEL/SS400,17
13Esv6$kPBCeKfcu1YTpnn,IfcBeam,ANCHOR ROD,D12,z-0,STEEL/SS400,17
3gZXVyxpH1Z9lFs8dTVOHH,IfcBeam,ANCHOR ROD,D12,z-0,STEEL/SS400,17
2r84hmroT5Y9c2F8Ubc0qu,IfcBeam,ANCHOR ROD,D12,z-0,STEEL/SS400,17
0E2mLWGLjDh90jKYMCgCyj,IfcBeam,PLATE,PL6x200,z-0,STEEL/SS400,17
1M0nJQN4PCNBerb0ZwCywQ,IfcBeam,ANCHOR ROD,D12,z-0,STEEL/SS400,17
1TU_Tx6in12gBWGqgNNksk,IfcBeam,ANCHOR ROD,D12,z-0,STEEL/SS400,17
0EPSeyu_PCWBLUk5ASU0KG,IfcBeam,ANCHOR ROD,D12,z-0,STEEL/SS400,17
0FS1u_ZgP31PZXiRyQf3jC,IfcBeam,ANCHOR ROD,D12,z-0,STEEL/SS400,17
20PTygYbz4M9rQKNyNs73s,IfcBeam,ANCHOR ROD,D12,z-0,STEEL/SS400,17
3FicPNzfD8CfZAvEw86zUM,IfcBeam,ANCHOR ROD,D12,z-0,STEEL/SS400,17
0aHcZisAr9Vgtzf4fMFqsT,IfcBeam,PLATE,PL6x200,z-0,STEEL/SS400,17
2Bh7xWXA50m8FeWxEFuZHl,IfcBeam,ANGLE CLEAT,L-75X40X1.9,ID8bac7ee0-84a1-40c0-83e8-83b38fe2346f,STEEL/SS400,17
1GerfjGzb9XPX6ZGJHyTkU,IfcBeam,Z25024,ZZ254-2.4-21-74-21-79,ID50a35a6d-43d9-4985-9846-8d04d1f1db9e,STEEL/SS400,17
1qF8fx42D2BAIppPj8_OO1,IfcBeam,ANCHOR ROD,D12,z-0(?),STEEL/SS400,17
2zcOevdcnAeghVVhxJkKWF,IfcBeam,ANCHOR ROD,D12,z-0(?),STEEL/SS400,17
2y_mUDaNv1l8hVtts$G5Rs,IfcBeam,ANCHOR ROD,D12,z-0(?),STEEL/SS400,17
1ngFSE3x16q8zHs06ZqHsm,IfcBeam,ANCHOR ROD,D12,z-0(?),STEEL/SS400,17
1IE4KYZQj8sO1TJlLfzPuh,IfcBeam,ANCHOR ROD,D12,z-0(?),STEEL/SS400,17
31vZMOo9D5R8U1zvhTDhbz,IfcBeam,ANCHOR ROD,D12,z-0(?),STEEL/SS400,17
2XvVLCbrH5yRU5IOF1efFf,IfcBeam,PLATE,PL6x200,z-0(?),STEEL/SS400,17
3RzohIngT1sPmCdMbo$Ua2,IfcBeam,ANGLE CLEAT,L-75X40X1.9,IDdbf72ad2-c6a7-41d9-9c0c-9d6972fde902,STEEL/SS400,17
1QZM8tUm508vDAwsud3aJt,IfcBeam,ANCHOR ROD,D12,z-0(?),STEEL/SS400,17
2qSDjBggb1KvrgKRu84NtB,IfcBeam,ANCHOR ROD,D12,z-0(?),STEEL/SS400,17
1DB_EeNOLAheIUrmUV2vSc,IfcBeam,ANCHOR ROD,D12,z-0(?),STEEL/SS400,17
1Z3h$wtIX8EPkBh6Ah1TBF,IfcBeam,ANCHOR ROD,D12,z-0(?),STEEL/SS400,17
0cS6YfXm5D6gkLhEFGh4SJ,IfcBeam,ANCHOR ROD,D12,z-0(?),STEEL/SS400,17
3UWov_JWr4dwLjF1rmqkvP,IfcBeam,ANCHOR ROD,D12,z-0(?),STEEL/SS400,17
1AaBCLIQ93gPcVLXWusndj,IfcBeam,PLATE,PL6x200,z-0(?),STEEL/SS400,17
3_n1TxY4z7wfP0O1Ipeyjf,IfcBeam,ANGLE CLEAT,L-75X40X1.9,IDfec4177b-884f-47ea-9640-6014b3a3cb69,STEEL/SS400,17
2Z32FuUUn0wO5dWgzRI0N6,IfcBeam,Z25024,ZZ254-2.4-21-74-21-79,IDa30c23f8-79ec-40e9-8167-82af5b4805c6,STEEL/SS400,17
0KaPuU43599uIu_uf0$Z_o,IfcBeam,ANCHOR ROD,D12,z-0(?),STEEL/SS400,17
1RraKu5uHD29m6XvW7$2M$,IfcBeam,ANCHOR ROD,D12,z-0(?),STEEL/SS400,17
1b2OhNUSf2KRPOcWHT_CdX,IfcBeam,ANCHOR ROD,D12,z-0(?),STEEL/SS400,17
1PvfsKXNj3Bf6jmVtLbw7d,IfcBeam,ANCHOR ROD,D12,z-0(?),STEEL/SS400,17
1NUeKMww1AJuF6t2HHgtwg,IfcBeam,ANCHOR ROD,D12,z-0(?),STEEL/SS400,17
0YFKaqXPz0K9Vvvj4bqNeI,IfcBeam,ANCHOR ROD,D12,z-0(?),STEEL/SS400,17
23rJlFBND7wh4JxPv9yM4V,IfcBeam,PLATE,PL6x200,z-0(?),STEEL/SS400,17
31nC0JpCjA5vhHqhCJAJ3Z,IfcBeam,ANGLE CLEAT,L-75X40X1.9,IDc1c4c013-cccb-4a17-9ad1-d2b3132930e3,STEEL/SS400,17
26qu2Wrwz8iOCpScrZm0Qo,IfcBeam,ANGLE CLEAT,L-75X40X1.9,ID86d380a0-d7af-48b1-8333-726d63c006b2,STEEL/SS400,17
2LSDwudLf5eBhruiJD6mPv,IfcBeam,ANGLE CLEAT,L-75X40X1.9,ID9570deb8-9d5a-45a0-baf5-e2c4cd1b0679,STEEL/SS400,17
0$1aK3Wo13YQQD46PJRGsA,IfcBeam,ANGLE CLEAT,L-75X40X1.9,ID3f064503-8320-4389-a68d-1066536d0d8a,STEEL/SS400,17
3vyR$2Maf3kxnelWz60w6B,IfcBeam,ANCHOR ROD,D12,z-0,STEEL/SS400,17
1X1XyUvF5D78VhGLsGMvGQ,IfcBeam,ANCHOR ROD,D12,z-0,STEEL/SS400,17
1yYrmXsbv2RuLfkWoWdOLO,IfcBeam,ANCHOR ROD,D12,z-0,STEEL/SS400,17
0s00sOeYXDLgD04Qg2frHZ,IfcBeam,ANCHOR ROD,D12,z-0,STEEL/SS400,17
3jZ0c0ycD4aAOgFykSt_xR,IfcBeam,ANCHOR ROD,D12,z-0,STEEL/SS400,17
32VfpPsrnB8xkfLqF06deS,IfcBeam,ANCHOR ROD,D12,z-0,STEEL/SS400,17
30arOe7lrCV8YzBUGiP54b,IfcBeam,PLATE,PL6x200,z-0,STEEL/SS400,17
25Cf5BeI51ShTBlC3eXjK$,IfcBeam,ANGLE CLEAT,L-75X40X1.9,ID8532914b-a121-4172-b74b-bcc0e886d53f,STEEL/SS400,17
3sds5Be_X3dg6IXTlhdety,IfcBeam,ANCHOR ROD,D12,z-0(?),STEEL/SS400,17
3NNOCC6kT31w9zde833$hP,IfcBeam,ANCHOR ROD,D12,z-0(?),STEEL/SS400,17
1tHmvEEXr2lAlFaHIlNZRV,IfcBeam,ANCHOR ROD,D12,z-0(?),STEEL/SS400,17
1Zg3hp4Dr2Iv1Tmjk$HuAG,IfcBeam,ANCHOR ROD,D12,z-0(?),STEEL/SS400,17
0$IWJp0oP6uPh3zIZA$8iX,IfcBeam,ANCHOR ROD,D12,z-0(?),STEEL/SS400,17
0U53wbbY59BBHtZpgsrxuX,IfcBeam,ANCHOR ROD,D12,z-0(?),STEEL/SS400,17
0gXtJuuTDAhf053pg069qH,IfcBeam,PLATE,PL6x200,z-0(?),STEEL/SS400,17
0Qv$Bv8YP5Lxrn_lqeEins,IfcBeam,Z25024,ZZ254-2.4-21-74-21-79,ID1ae7f2f9-2226-4557-bd71-fafd283acc76,STEEL/SS400,17
2R3SBvSdn38QJt2$o5aVpe,IfcBeam,ANCHOR ROD,D12,z-0(?),STEEL/SS400,17
2$p6yW4BL5o9Y_Fi$sdype,IfcBeam,ANCHOR ROD,D12,z-0(?),STEEL/SS400,17
0wlJ_xwbbDkP$WPi4OBDLJ,IfcBeam,ANCHOR ROD,D12,z-0(?),STEEL/SS400,17
0s0nL81Y10oPO$WrGYr9aZ,IfcBeam,ANCHOR ROD,D12,z-0(?),STEEL/SS400,17
1oNk9seZP4_xJ_AWz9elCc,IfcBeam,PLATE,PL6x200,z-0(?),STEEL/SS400,17
1L3U4J2CnEzPfBNBHUmm38,IfcBeam,Z25024,ZZ254-2.4-21-74-21-79,ID550de113-08cc-4ef5-9a4b-5cb45ec300c8,STEEL/SS400,17
0X$QFUCr51ChtZWmW2zetv,IfcBeam,ANCHOR ROD,D12,z-0(?),STEEL/SS400,17
053inbgn1BqReGQty3Yrjf,IfcBeam,ANCHOR ROD,D12,z-0(?),STEEL/SS400,17
1kfEh_wpv7Q8biMunIyoNt,IfcBeam,ANCHOR ROD,D12,z-0(?),STEEL/SS400,17
3sF6UTvtf4efogA1pi9cIP,IfcBeam,ANCHOR ROD,D12,z-0(?),STEEL/SS400,17
3_yVxRY$zBluLMzUdmBVF9,IfcBeam,PLATE,PL6x200,z-0(?),STEEL/SS400,17
1gGV7ySir19vR9CHtQl$6l,IfcBeam,Z25024,ZZ254-2.4-21-74-21-79,ID6a41f1fc-72cd-4127-96c9-311ddabff1af,STEEL/SS400,17
1NZOvtRDjCZBF5_Z5OKYWp,IfcBeam,ANCHOR ROD,D12,z-0(?),STEEL/SS400,17
1KkJs4FvH7bfgbdD0y7VM0,IfcBeam,ANCHOR ROD,D12,z-0(?),STEEL/SS400,17
37c5YxxOH5nfnrSKyCdthm,IfcBeam,ANCHOR ROD,D12,z-0(?),STEEL/SS400,17
1_UXzFESf4x8YH2PHhjFOq,IfcBeam,ANCHOR ROD,D12,z-0(?),STEEL/SS400,17
3YGw2_7U9Aru7q5D0ePg7s,IfcBeam,PLATE,PL6x200,z-0(?),STEEL/SS400,17
0KwZF1FtH5qwHT4yezap80,IfcBeam,Z25024,ZZ254-2.4-21-74-21-79,ID14ea33c1-3f74-45d3-a45d-13ca3d933200,STEEL/SS400,17
16dBB5ebL53fqd0BmqkabP,IfcBeam,ANCHOR ROD,D12,z-0(?),STEEL/SS400,17
2ZVd0qOOj4BQ4yQ5Nya1KS,IfcBeam,ANCHOR ROD,D12,z-0(?),STEEL/SS400,17
2EGrdslNjBqh7aN9wjMcED,IfcBeam,ANCHOR ROD,D12,z-0(?),STEEL/SS400,17
2Uhky8ckDEtv7PyvqAUq12,IfcBeam,ANCHOR ROD,D12,z-0(?),STEEL/SS400,17
3t1HcqPxDABPEfe7FKic3h,IfcBeam,PLATE,PL6x200,z-0(?),STEEL/SS400,17
0VVUwXPVL1kAGwrlfMxA$K,IfcBeam,PLATE,SHS50*50*2.5,z-0,STEEL/SS400,17
3_K_9wm2H1TvKpVUl4uFF7,IfcBeam,ANGLE CLEAT,L-75X40X1.9,IDfe53e27a-c024-4177-9533-7debc4e0f3c7,STEEL/SS400,17
3vmO9IvuD1mQ59I$zURg8F,IfcBeam,ANGLE CLEAT,L-75X40X1.9,IDf9c18252-e783-41c1-a149-4bff5e6ea20f,STEEL/SS400,17
22ExqBoJn49h1bQEIx8W3r,IfcBeam,ANGLE CLEAT,L-75X40X1.9,ID823bbd0b-c93c-4426-b065-68e4bb2200f5,STEEL/SS400,17
19hsK0i_91nOR0HCoTa6d5,IfcBeam,ANGLE CLEAT,L-75X40X1.9,ID49af6500-b3e2-41c5-86c0-44cc9d9069c5,STEEL/SS400,17
1hlV$pAdjB3vD0TES4TrN_,IfcBeam,PLATE,CC150-1.5-16-64,ID6bbdfff3-2a7b-4b0f-9340-74e7047755fe,STEEL/SS400,17
2Zm_dN1S956AsnnvODsSaD,IfcBeam,PLATE,SHS100*100*3.2,z-0,STEEL/SS400,17
1GWa4Ew9PCb88QbjlW2MBf,IfcBeam,PLATE,RHS100*50*3.2,z-0,STEEL/SS400,17
0EmVuImzf3TB0C62tSNUnr,IfcBeam,PLATE,CC150-1.5-16-64,ID0ec1fe12-c3da-4374-b00c-182ddc5dec75,STEEL/SS400,17
3uIaRz3IDEDgkmMG0z0zMX,IfcBeam,ANCHOR ROD,D12,z-0(?),STEEL/SS400,17
1udfOqo1H42RTt0T0BQ3Kj,IfcBeam,ANCHOR ROD,D12,z-0(?),STEEL/SS400,17
1SYhMXEa144wS6AnnT7Au3,IfcBeam,ANCHOR ROD,D12,z-0(?),STEEL/SS400,17
2yxH1Pisf4iQpgwn7pEPb4,IfcBeam,ANCHOR ROD,D12,z-0(?),STEEL/SS400,17
3iwntmGcb6cP3dpHnhldX3,IfcBeam,PLATE,PL6x200,1SD-3,STEEL/SS400,17
3z6mI9fAj2Lh6qEesZQOSw,IfcBeam,SQUARE TUBES,SHS75*75*3.2,1FSD1-4(?),STEEL/SS400,17
18Jk7m45n2pOL9$MjA2$nm,IfcBeam,ANCHOR ROD,D16,z-0(?),STEEL/SS400,17
05$2zdXpXA7PmVJsQhC48h,IfcBeam,ANCHOR ROD,D16,z-0(?),STEEL/SS400,17
2K2l2VbWz4bPU9k6SfP491,IfcBeam,ANCHOR ROD,D16,z-0(?),STEEL/SS400,17
0ZURTNxOD9r8Ty6VP$ty_t,IfcBeam,ANCHOR ROD,D16,z-0(?),STEEL/SS400,17
0Y$_ON8Vn94wiLetBHMgFH,IfcBeam,ANCHOR ROD,D16,z-0(?),STEEL/SS400,17
0YKrKOXrHE2gLgbFz936Yy,IfcBeam,ANCHOR ROD,D16,z-0(?),STEEL/SS400,17
2L$0FzYXfEKBP6_l$JWceC,IfcBeam,ANCHOR ROD,D16,z-0(?),STEEL/SS400,17
25rThPRLj4wuLsor03OAyP,IfcBeam,ANCHOR ROD,D16,z-0(?),STEEL/SS400,17
3ZRFOCOnn7kgfHMC3w5r2u,IfcBeam,SQUARE TUBES,SHS100*100*3.2,1FSD-7(?),STEEL/SS400,17
18y8P1_gzDbRqM$0mJhzH_,IfcBeam,PIPE,PIPE-48.6X2.3,1HR-1,STEEL/STK400,17
1RVoo1hN5ELxfhHGM2P0Lt,IfcBeam,SQUARE TUBES,SHS100*100*3.2,4T3-3,STEEL/SS400,17
2NfSjq6Nz2WwI4BRuNkuRD,IfcBeam,SQUARE TUBES,SHS100*100*3.2,4T3-12,STEEL/SS400,17
1swmn1yM9F5A4Jab5DV4X5,IfcBeam,SQUARE TUBES,SHS100*100*3.2,4T3-10,STEEL/SS400,17
